,date,tic,open,high,low,close,adjcp,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
66,2010-06-23,TCS.NS,385.0,394.4750061035156,384.92498779296875,393.1499938964844,315.78961181640625,2959524.0,2.0,1.9636050819556203,400.84074112424383,366.78617913567206,64.30648307168963,73.41017482211574,20.796588137636796,383.81346012995795,383.81346012995795,26.90999984741211,0.0
67,2010-06-23,WIPRO.NS,152.25003051757812,153.37503051757812,150.13128662109375,151.81878662109375,134.4613800048828,3291623.0,2.0,0.8845320933696428,159.35331780925114,140.6369259557729,58.84441314917479,29.2366063791338,26.36851648197573,149.99512188251202,149.99512188251202,26.90999984741211,0.0
68,2010-06-24,INFY.NS,351.79998779296875,354.2124938964844,347.8812561035156,352.8374938964844,271.1897277832031,12316104.0,3.0,2.2737598668676924,358.61718849032405,323.83459373623845,71.38018050872971,103.80618209603979,19.435060182489668,341.22589111328125,341.22589111328125,29.739999771118164,0.0
69,2010-06-24,MARUTI.NS,1410.0,1416.9000244140625,1371.0,1386.949951171875,1258.1153564453125,1361910.0,3.0,8.014334980560307,1417.390507314129,1289.5951930206925,63.62764823239839,113.58252484073566,71.24859686260736,1353.4928501674108,1353.4928501674108,29.739999771118164,0.0
70,2010-06-24,TCS.NS,393.1499938964844,394.25,383.8500061035156,386.7250061035156,310.6288757324219,3777510.0,3.0,1.6844852065565306,400.454569512418,367.5882858865776,56.67280880789337,46.01569375674151,16.326900179671245,384.0214276994978,384.0214276994978,29.739999771118164,0.0
71,2010-06-24,WIPRO.NS,152.00628662109375,152.79379272460938,149.62503051757812,150.84378051757812,133.5978546142578,6648118.0,3.0,0.7272092725609696,159.05824035276657,141.05324036012405,56.20875841587188,17.905307759526274,22.341426313471622,150.0557403564453,150.0557403564453,29.739999771118164,0.0
72,2010-06-25,INFY.NS,351.25,351.4937438964844,346.375,347.2124938964844,266.86639404296875,3345664.0,4.0,2.1136924587432873,358.6664273000479,324.58356863094167,61.92316748546757,67.67719074487528,12.719707180393499,341.6249979654948,341.6249979654948,28.530000686645508,0.0
73,2010-06-25,MARUTI.NS,1382.0,1421.9000244140625,1376.0,1396.800048828125,1267.0504150390625,1336002.0,4.0,8.76381560438108,1421.8888590442173,1290.8711344453661,65.29874516824597,120.23769001020742,72.67338030947103,1356.3799967447917,1356.3799967447917,28.530000686645508,0.0
74,2010-06-25,TCS.NS,387.8999938964844,387.8999938964844,378.04998779296875,379.25,304.624755859375,2037322.0,4.0,1.008915513254749,399.7292511794512,367.67741385961136,49.588145237671284,-19.540658119672344,4.132229617834191,383.7033325195313,383.7033325195313,28.530000686645508,0.0
75,2010-06-25,WIPRO.NS,151.87503051757812,151.87503051757812,145.12503051757812,145.98753356933594,129.2968292236328,4694558.0,4.0,0.31110819045778726,158.71030341231142,140.8587497289646,45.66918114739522,-38.35183326894305,6.093598064523657,149.784526570638,149.784526570638,28.530000686645508,0.0
84,2010-06-28,INFY.NS,346.25,352.125,346.25,351.125,269.8735046386719,3834168.0,0.0,2.202959686709562,359.35386221086384,325.0836339744389,65.2371309474494,77.38069550798618,14.8641764258476,342.21874809265137,342.21874809265137,29.0,0.0
85,2010-06-28,MARUTI.NS,1398.0,1403.800048828125,1380.3499755859375,1394.75,1265.19091796875,292395.0,0.0,9.098030463672558,1424.9096670526671,1292.6465768438172,64.65914707908081,96.78894904041006,72.67338030947104,1358.7781219482422,1358.7781219482422,29.0,0.0
86,2010-06-28,TCS.NS,379.2250061035156,383.57501220703125,378.79998779296875,382.375,307.13482666015625,1153124.0,0.0,0.6731466492537947,399.11705917392686,368.12356430019423,52.17380880807937,-20.68884821048868,4.132229617834184,383.62031173706055,383.62031173706055,29.0,0.0
87,2010-06-28,WIPRO.NS,146.25003051757812,148.87503051757812,146.25003051757812,148.01254272460938,131.09030151367188,2441162.0,0.0,0.1142791037555071,158.34229385660151,141.00526130392095,49.73488174022771,-36.03952551417861,6.093598064523658,149.67377758026123,149.67377758026123,29.0,0.0
88,2010-06-29,INFY.NS,349.1312561035156,351.70001220703125,345.88751220703125,349.1937561035156,268.38909912109375,3773072.0,1.0,2.124185678886761,359.5615147258185,325.696570637233,62.46123720797239,65.46977657831494,13.15754926797719,342.62904268152573,342.62904268152573,34.130001068115234,0.0
89,2010-06-29,MARUTI.NS,1390.0,1409.9000244140625,1380.25,1388.949951171875,1259.929443359375,362725.0,1.0,8.881076644600626,1426.2358282323266,1294.870042631644,62.8571757082821,89.32479464646349,74.4392128852395,1360.5529354319854,1360.5529354319854,34.130001068115234,0.0
90,2010-06-29,TCS.NS,382.5,382.5,374.5,376.8999938964844,302.7369689941406,2614662.0,1.0,0.06990409147954324,398.57968447267194,367.870313373146,47.73623727755081,-57.2318184212273,16.56381932028978,383.224998922909,383.224998922909,34.130001068115234,0.0
91,2010-06-29,WIPRO.NS,148.16253662109375,149.21253967285156,145.06878662109375,146.11878967285156,129.41307067871094,2735489.0,1.0,-0.15444276568902637,158.03322871289143,140.89609257617107,46.37738924275006,-49.69978416367708,12.213734386343285,149.46466064453125,149.46466064453125,34.130001068115234,0.0
92,2010-06-30,INFY.NS,347.25,351.08123779296875,341.5,348.875,268.14422607421875,9449976.0,2.0,2.017683030448552,359.66474088053326,326.2873397401264,62.01071174415438,46.35952116517963,5.088242440518858,342.97604031032984,342.97604031032984,34.540000915527344,0.0
93,2010-06-30,MARUTI.NS,1370.0,1433.949951171875,1370.0,1423.75,1291.4967041015625,735102.0,2.0,10.800037360588249,1434.4058331046103,1293.7219338224731,68.33457817902021,118.7553815796998,79.9104266410096,1364.0638834635417,1364.0638834635417,34.540000915527344,0.0
94,2010-06-30,TCS.NS,377.5,379.95001220703125,370.625,375.5,301.6125793457031,3316516.0,2.0,-0.4812097660873178,398.1307273184014,367.4609373137601,46.68586553296169,-80.03727364573439,25.82904670325355,382.79583231608075,382.79583231608075,34.540000915527344,0.0
95,2010-06-30,WIPRO.NS,142.50003051757812,145.36878967285156,142.50003051757812,144.18753051757812,127.70264434814453,3963937.0,2.0,-0.48010992648886486,157.84846671313213,140.4945067840467,43.29404117220643,-91.63509038355707,23.763561515692704,149.17148674858942,149.17148674858942,34.540000915527344,0.0
96,2010-07-01,INFY.NS,348.875,348.875,343.875,345.8812561035156,265.8431396484375,5847248.0,3.0,1.71924811774619,359.4021359587146,326.85575685070154,57.94965543805796,35.93512571561424,5.088242440518852,343.1289464047081,343.1289464047081,32.86000061035156,0.0
97,2010-07-01,MARUTI.NS,1424.300048828125,1424.300048828125,1380.0,1400.9000244140625,1270.76953125,637323.0,3.0,10.677614973964182,1436.4211265725767,1295.5841288756142,62.112859153177745,92.68595885131425,79.9104266410096,1366.0026277240954,1366.0026277240954,32.86000061035156,0.0
98,2010-07-01,TCS.NS,375.0,375.0,362.875,366.0,293.98193359375,3407744.0,3.0,-1.5083066420892237,398.68932860915544,365.1343536739449,40.43957538766134,-142.59590794475886,40.05942015632532,381.91184114155016,381.91184114155016,32.86000061035156,0.0
99,2010-07-01,WIPRO.NS,144.00003051757812,144.00003051757812,139.53753662109375,140.68128967285156,124.59725189208984,3439873.0,3.0,-0.9494697318104386,158.01348064507758,139.4357878967604,38.488210923332936,-123.90512825422287,34.403262826848305,148.72463427091898,148.72463427091898,32.86000061035156,0.0
100,2010-07-02,INFY.NS,346.8687438964844,346.8687438964844,339.5,340.9375,262.0434875488281,11169440.0,4.0,1.1462280882641949,358.888824760803,327.1499234081423,52.118799071202496,-4.446021183218925,19.819363272343118,343.01937408447264,343.01937408447264,30.1200008392334,0.0
101,2010-07-02,MARUTI.NS,1400.0,1425.800048828125,1381.0,1415.9000244140625,1284.3759765625,580326.0,4.0,11.432174034723175,1440.5788917517596,1296.416103365428,64.31901164310948,99.40071067570484,80.21228964996922,1368.4974975585938,1368.4974975585938,30.1200008392334,0.0
102,2010-07-02,TCS.NS,367.3999938964844,373.0,365.42498779296875,371.8999938964844,298.7210693359375,2943550.0,4.0,-1.8971503146315172,398.343955323056,364.4785422355378,45.15404215090498,-110.0661139534555,40.059420156325324,381.4112487792969,381.4112487792969,30.1200008392334,0.0
103,2010-07-02,WIPRO.NS,141.05628967285156,145.50003051757812,139.70628356933594,144.60003662109375,128.0679473876953,5470931.0,4.0,-1.044329027316536,157.74575152177383,139.29105725508165,45.48480392661289,-87.1261762843531,24.96377433134122,148.51840438842774,148.51840438842774,30.1200008392334,0.0
116,2010-07-06,INFY.NS,342.875,349.875,342.875,348.13751220703125,267.57733154296875,5872600.0,1.0,0.9098094153777083,358.66785638747047,329.90089361252956,58.557815840889035,47.46615216579371,3.228062198015854,343.2480108087713,343.2480108087713,29.649999618530273,0.0
117,2010-07-06,MARUTI.NS,1396.0,1396.0,1385.0,1392.3499755859375,1263.013671875,261295.0,1.0,9.521825213743568,1435.6543450068912,1319.2056525517028,58.733869247668984,54.011231573525585,66.49097966595151,1370.8363591974432,1370.8363591974432,29.649999618530273,0.0
118,2010-07-06,TCS.NS,368.25,380.95001220703125,367.92498779296875,379.57501220703125,304.8857727050781,2760904.0,1.0,-1.9679484235189193,398.71472003457086,363.8427781343745,50.61212677322979,-43.24190879882187,13.172562758572537,380.78636308149856,380.78636308149856,29.649999618530273,0.0
119,2010-07-06,WIPRO.NS,146.25003051757812,149.43753051757812,144.00003051757812,149.00628662109375,131.97044372558594,3811177.0,1.0,-0.7608030719484304,157.77745142294424,139.64711217568856,51.97485207678637,-15.691401252937652,3.595590003815341,148.43832536177203,148.43832536177203,29.649999618530273,0.0
120,2010-07-07,INFY.NS,349.95001220703125,349.95001220703125,345.6499938964844,347.71875,267.2554626464844,5923392.0,2.0,0.9389346967341794,357.5243730781249,333.0043775322267,58.0834735128215,55.65180890976426,3.4814548096504696,343.4423907736073,343.4423907736073,26.84000015258789,0.0
121,2010-07-07,MARUTI.NS,1392.0,1409.800048828125,1372.25,1380.0,1251.810791015625,350245.0,2.0,7.758404517993995,1427.7856498965411,1334.7743476620526,56.01885696548883,43.854219416881,71.01297026436193,1371.2347783627717,1371.2347783627717,26.84000015258789,0.0
122,2010-07-07,TCS.NS,380.70001220703125,383.70001220703125,374.4750061035156,382.29998779296875,307.0745849609375,2152934.0,2.0,-1.4758891210604475,398.0608477841085,366.0741497744853,52.25262390458761,-4.473324423283913,5.588308716389111,380.8521728515625,380.8521728515625,26.84000015258789,0.0
123,2010-07-07,WIPRO.NS,149.25003051757812,149.51254272460938,146.25003051757812,147.48753356933594,130.6253662109375,1871722.0,2.0,-0.6735664444609597,157.4601670926028,140.55389845915502,49.83244830382571,-10.951945375460461,3.2284539975359543,148.39698658818784,148.39698658818784,26.84000015258789,0.0
124,2010-07-08,INFY.NS,350.75,355.79998779296875,350.01251220703125,353.5625,271.7469482421875,6278192.0,3.0,1.3522129276312285,357.11312645617505,335.7024985438249,62.47191959351539,114.09402041584893,20.7752788311242,343.8640619913737,343.8640619913737,25.709999084472656,0.0
125,2010-07-08,MARUTI.NS,1392.199951171875,1408.9000244140625,1387.9000244140625,1403.4000244140625,1273.037353515625,419025.0,3.0,7.905899759998647,1428.5437466112526,1339.741250947341,59.67274562491765,72.30962526331837,71.01297026436195,1372.5749969482422,1372.5749969482422,25.709999084472656,0.0
126,2010-07-08,TCS.NS,386.0,389.5,384.82501220703125,388.3999938964844,311.974365234375,2187564.0,3.0,-0.6569407700981174,398.61915726003144,366.83083968821074,55.663073572772255,67.19742604462385,8.270858418398351,381.1666653951009,381.1666653951009,25.709999084472656,0.0
127,2010-07-08,WIPRO.NS,149.25003051757812,150.71253967285156,147.84378051757812,148.27503967285156,131.3227996826172,2511292.0,3.0,-0.5437228274984705,157.39492640021635,140.9892670201938,50.91768170427783,10.545608106935397,2.6700785219244443,148.39190546671549,148.39190546671549,25.709999084472656,0.0
128,2010-07-09,INFY.NS,354.76251220703125,360.0625,354.76251220703125,359.2250061035156,276.09912109375,7859112.0,4.0,2.0512691568838477,356.55974909662945,339.2940015137221,66.03627578757335,160.3266596248204,30.477691271372002,344.4784997558594,344.4784997558594,24.979999542236328,0.0
129,2010-07-09,MARUTI.NS,1400.0,1429.75,1395.0,1424.25,1291.95068359375,615302.0,4.0,9.376827755868135,1433.3798829257923,1341.6651121913953,62.541244224772534,106.56240353460973,76.49028409030151,1374.6419970703125,1374.6419970703125,24.979999542236328,0.0
130,2010-07-09,TCS.NS,390.0,392.0,385.375,387.2250061035156,311.030517578125,1836666.0,4.0,-0.09404079892436812,399.0506797173065,367.1668190619904,54.88195307540208,70.37945870022698,13.502085359681768,381.4089990234375,381.4089990234375,24.979999542236328,0.0
131,2010-07-09,WIPRO.NS,149.25003051757812,150.99378967285156,148.66879272460938,150.45004272460938,133.2491455078125,2577300.0,4.0,-0.28518363512097267,157.47867841811657,141.38401842026232,53.77467621327781,30.355727149377646,4.043784385561636,148.47423095703124,148.47423095703124,24.979999542236328,0.0
140,2010-07-12,INFY.NS,356.2562561035156,363.75,356.25,361.98748779296875,278.22235107421875,8597240.0,0.0,2.7653816317713904,359.25185866272443,338.4706419476271,67.58980823867128,176.97128742794573,37.550297450027415,345.15192237267127,345.15192237267127,24.43000030517578,0.0
141,2010-07-12,MARUTI.NS,1435.0,1435.0,1405.800048828125,1409.3499755859375,1278.4345703125,271217.0,0.0,9.365753892148405,1434.44491097227,1345.9900865863237,59.416819440977555,101.93483610170256,77.62813047798144,1375.9769193209136,1375.9769193209136,24.43000030517578,0.0
142,2010-07-12,TCS.NS,389.8999938964844,397.0,389.8999938964844,395.8500061035156,317.958251953125,2725776.0,0.0,0.950867881078409,400.0051233536446,366.7473760360038,59.226801574066045,122.06287625443466,22.902176052903776,381.96442237267127,381.96442237267127,24.43000030517578,0.0
143,2010-07-12,WIPRO.NS,151.12503051757812,154.50003051757812,150.67503356933594,153.67503356933594,136.1053924560547,3337556.0,0.0,0.14586579197850824,157.7419770123061,141.31872245058452,57.56359099102985,81.40653185295483,19.234733791948,148.6742618267353,148.6742618267353,24.43000030517578,0.0
